"user_id","age","gender","married","has_children","total_sessions","total_page_clicks","avg_page_clicks_per_session","mean_session_time","total_flights_booked","total_hotels_booked","total_cancellations","avg_flight_discount","avg_hotel_discount","total_checked_bags","percentage_flights_with_checked_bags","avg_base_fare_usd","avg_hotel_per_room_usd","scaled_ads_per_km","discount_flight_proportion","last_session_time"
"506347","17","F","0","0","8","49","6.125","46.2500000000000000","0","0","0","0.12500000000000000000","0.12500000000000000000","","0","","","","0.125","2023-03-08 11:44:00"
"506427","47","F","1","1","9","199","22.11111111111111","164.3333333333333333","5","5","0","0.11111111111111111111","0.22222222222222222222","4","80","152.6760000000000000","140.0000000000000000","","0.1111111111111111","2023-06-27 17:03:00"
"506611","53","F","1","0","8","116","14.5","107.6250000000000000","1","4","0","0.12500000000000000000","0.00000000000000000000","0","0","133.2100000000000000","180.2500000000000000","","0.125","2023-06-30 06:14:00"
"506652","52","F","1","1","8","99","12.375","93.3750000000000000","3","1","0","0.25000000000000000000","0.12500000000000000000","0","0","243.6466666666666667","118.0000000000000000","","0.25","2023-06-26 20:08:00"
"506675","47","F","0","1","8","113","14.125","105.3750000000000000","3","4","0","0.37500000000000000000","0.25000000000000000000","2","66","486.3033333333333333","99.5000000000000000","0.02723905513413201","0.375","2023-06-19 05:34:00"
"506704","55","F","1","0","8","136","17","127.2500000000000000","2","1","0","0.25000000000000000000","0.12500000000000000000","2","100","678.6900000000000000","90.0000000000000000","0.06334693232328675","0.25","2023-06-05 11:58:00"
"506777","59","F","1","0","8","109","13.625","100.7500000000000000","1","1","0","0.50000000000000000000","0.00000000000000000000","2","200","240.3800000000000000","175.0000000000000000","0.12135786175694449","0.5","2023-06-22 15:57:00"
"506807","42","F","1","0","8","161","20.125","150.2500000000000000","4","2","0","0.25000000000000000000","0.12500000000000000000","0","0","473.8450000000000000","291.5000000000000000","0.13110561534127121","0.25","2023-06-19 19:57:00"
"506828","26","F","0","0","8","151","18.875","141.1250000000000000","1","1","0","0.12500000000000000000","0.00000000000000000000","1","100","458.0300000000000000","204.0000000000000000","","0.125","2023-07-10 18:49:00"
"506837","46","F","0","1","8","109","13.625","101.0000000000000000","3","3","0","0.25000000000000000000","0.12500000000000000000","3","100","274.1266666666666667","296.3333333333333333","0.019183978956798253","0.25","2023-06-02 11:14:00"
"506858","46","F","0","1","8","103","12.875","95.8750000000000000","3","3","0","0.25000000000000000000","0.12500000000000000000","1","33","663.1400000000000000","221.6666666666666667","0.03812171916410642","0.25","2023-05-23 21:12:00"
"506990","25","F","0","0","8","99","12.375","90.3750000000000000","0","0","0","0.37500000000000000000","0.00000000000000000000","","0","","","","0.375","2023-07-03 17:09:00"
"507036","35","F","0","0","8","145","18.125","135.7500000000000000","1","2","0","0.00000000000000000000","0.00000000000000000000","1","100","181.3400000000000000","112.5000000000000000","","0","2023-06-14 21:29:00"
"507133","26","F","0","0","8","113","14.125","104.6250000000000000","2","3","0","0.12500000000000000000","0.12500000000000000000","2","100","672.9000000000000000","170.6666666666666667","","0.125","2023-06-03 16:01:00"
"507207","17","F","0","1","8","129","16.125","120.3750000000000000","0","2","0","0.12500000000000000000","0.00000000000000000000","","0","","246.5000000000000000","","0.125","2023-06-19 19:13:00"
"507273","30","F","0","0","8","138","17.25","127.2500000000000000","4","3","0","0.00000000000000000000","0.12500000000000000000","2","50","393.2425000000000000","157.3333333333333333","","0","2023-06-06 17:50:00"
"507376","34","F","1","0","8","86","10.75","80.3750000000000000","1","2","0","0.12500000000000000000","0.25000000000000000000","1","100","1274.5300000000000000","99.5000000000000000","","0.125","2023-07-16 09:28:00"
"507395","45","F","1","1","9","492","54.666666666666664","1044.2222222222222222","4","4","1","0.44444444444444444444","0.22222222222222222222","5","125","209.7225000000000000","175.5000000000000000","0.010776142674612403","0.3333333333333333","2023-05-12 19:35:00"
"507431","36","F","0","0","8","123","15.375","115.2500000000000000","3","4","0","0.12500000000000000000","0.37500000000000000000","2","66","589.5533333333333333","106.2500000000000000","","0.125","2023-07-12 09:35:00"
"507435","53","F","1","1","8","120","15","111.8750000000000000","4","4","0","0.00000000000000000000","0.00000000000000000000","2","50","328.1125000000000000","181.0000000000000000","","0","2023-07-16 03:56:00"
"507505","49","F","1","1","9","82","9.11111111111111","67.2222222222222222","2","2","0","0.11111111111111111111","0.00000000000000000000","2","100","374.6000000000000000","397.0000000000000000","","0.1111111111111111","2023-07-05 14:31:00"
"507513","17","F","0","0","12","114","9.5","71.0833333333333333","0","0","0","0.08333333333333333333","0.08333333333333333333","","0","","","","0.08333333333333333","2023-05-06 18:49:00"
"507531","23","F","0","0","9","107","11.88888888888889","89.0000000000000000","0","1","0","0.33333333333333333333","0.00000000000000000000","","0","","134.0000000000000000","","0.3333333333333333","2023-04-30 12:53:00"
"507557","58","F","1","1","8","136","17","127.2500000000000000","1","2","0","0.25000000000000000000","0.12500000000000000000","1","100","53.1300000000000000","114.0000000000000000","","0.25","2023-06-08 15:27:00"
"507573","41","F","0","0","8","102","12.75","95.1250000000000000","3","3","0","0.25000000000000000000","0.00000000000000000000","2","66","238.5033333333333333","111.0000000000000000","0.031956316865750546","0.25","2023-05-26 17:08:00"
"507617","47","F","1","0","9","127","14.11111111111111","104.8888888888888889","2","2","0","0.11111111111111111111","0.22222222222222222222","2","100","509.0950000000000000","134.0000000000000000","","0.1111111111111111","2023-06-21 08:37:00"
"507728","37","F","1","1","8","79","9.875","73.3750000000000000","2","2","0","0.12500000000000000000","0.12500000000000000000","0","0","232.7850000000000000","363.5000000000000000","","0.125","2023-06-26 07:25:00"
"507732","45","M","0","0","8","263","32.875","673.9691943750000000","4","6","1","0.12500000000000000000","0.37500000000000000000","2","50","200.6400000000000000","99.0000000000000000","","0","2023-07-14 18:53:58"
"507753","23","F","0","1","8","126","15.75","117.0000000000000000","1","1","0","0.37500000000000000000","0.00000000000000000000","1","100","188.1100000000000000","213.0000000000000000","","0.375","2023-06-07 14:03:00"
"507759","48","F","1","0","8","95","11.875","88.5000000000000000","3","3","0","0.37500000000000000000","0.00000000000000000000","2","66","267.9933333333333333","160.6666666666666667","0.1468437564675344","0.375","2023-07-03 20:45:00"
"507773","38","F","0","0","8","123","15.375","115.7500000000000000","2","3","0","0.00000000000000000000","0.00000000000000000000","1","50","442.0100000000000000","202.6666666666666667","","0","2023-06-19 13:16:00"
"507805","42","F","1","1","8","289","36.125","1032.0554661250000000","6","6","1","0.12500000000000000000","0.25000000000000000000","6","100","854.8716666666666667","252.5000000000000000","","0","2023-07-20 19:14:35"
"508050","46","F","1","0","8","135","16.875","126.6250000000000000","4","3","0","0.37500000000000000000","0.25000000000000000000","3","75","401.5675000000000000","191.6666666666666667","0.01157080794213487","0.375","2023-06-20 19:13:00"
"508096","64","F","1","0","9","108","12","89.2222222222222222","2","3","0","0.11111111111111111111","0.00000000000000000000","1","50","549.1350000000000000","151.0000000000000000","0.1469474056249366","0.1111111111111111","2023-06-08 17:29:00"
"508111","39","F","1","1","8","321","40.125","1012.0000000000000000","1","1","1","0.37500000000000000000","0.12500000000000000000","0","0","344.8500000000000000","211.0000000000000000","","0.25","2023-06-23 21:02:00"
"508144","37","F","0","0","8","105","13.125","97.0000000000000000","3","3","0","0.25000000000000000000","0.12500000000000000000","1","33","326.2400000000000000","276.6666666666666667","0.1884839084020983","0.25","2023-07-11 21:16:00"
"508153","31","M","0","0","8","110","13.75","101.1250000000000000","2","2","0","0.12500000000000000000","0.25000000000000000000","1","50","1028.4850000000000000","104.5000000000000000","","0.125","2023-06-23 13:04:00"
"508240","28","F","0","0","8","121","15.125","113.5000000000000000","3","3","0","0.37500000000000000000","0.12500000000000000000","2","66","138.8066666666666667","98.0000000000000000","0.1743279566119595","0.375","2023-07-02 22:00:00"
"508360","36","F","0","0","8","127","15.875","116.7500000000000000","2","2","0","0.37500000000000000000","0.00000000000000000000","0","0","415.7550000000000000","199.5000000000000000","0.014159534391665318","0.375","2023-07-07 18:35:00"
"508367","47","F","1","0","9","126","14","105.0000000000000000","4","3","0","0.22222222222222222222","0.33333333333333333333","1","25","401.5125000000000000","102.0000000000000000","0.13491222893132215","0.2222222222222222","2023-06-23 19:16:00"
"508497","36","F","0","0","9","154","17.11111111111111","126.0000000000000000","1","2","0","0.00000000000000000000","0.00000000000000000000","0","0","356.2400000000000000","127.5000000000000000","","0","2023-05-29 06:28:00"
"508512","67","F","1","0","8","222","27.75","206.7500000000000000","0","1","0","0.12500000000000000000","0.25000000000000000000","","0","","242.0000000000000000","","0.125","2023-04-09 05:37:00"
"508546","28","F","0","0","8","110","13.75","102.3750000000000000","3","2","0","0.12500000000000000000","0.00000000000000000000","2","66","298.8333333333333333","105.5000000000000000","","0.125","2023-07-09 23:41:00"
"508611","21","F","0","1","8","72","9","67.6250000000000000","0","0","0","0.25000000000000000000","0.25000000000000000000","","0","","","","0.25","2023-07-10 17:37:00"
"508625","42","F","0","0","8","378","47.25","1078.1250000000000000","4","4","1","0.25000000000000000000","0.12500000000000000000","4","100","799.0550000000000000","192.2500000000000000","","0.125","2023-06-30 14:39:00"
"508693","54","F","1","0","8","150","18.75","137.6250000000000000","2","3","0","0.12500000000000000000","0.37500000000000000000","1","50","723.9900000000000000","141.0000000000000000","","0.125","2023-07-12 05:14:00"
"508713","17","F","0","1","8","77","9.625","72.3750000000000000","1","1","0","0.12500000000000000000","0.25000000000000000000","2","200","740.4600000000000000","145.0000000000000000","0.2637166221562559","0.125","2023-06-19 02:11:00"
"508731","54","F","1","0","8","150","18.75","139.7500000000000000","3","4","0","0.25000000000000000000","0.25000000000000000000","4","133","264.1000000000000000","171.2500000000000000","0.01696158800467306","0.25","2023-06-20 21:40:00"
"508829","16","F","0","0","8","312","39","1005.0000000000000000","4","5","1","0.25000000000000000000","0.37500000000000000000","1","25","1421.4600000000000000","199.6000000000000000","","0.125","2023-07-17 15:51:22"
"508848","52","F","1","1","8","143","17.875","132.6250000000000000","2","2","0","0.12500000000000000000","0.12500000000000000000","2","100","172.7650000000000000","127.5000000000000000","","0.125","2023-04-14 16:37:00"
"508849","37","F","0","0","8","116","14.5","108.2500000000000000","3","4","0","0.12500000000000000000","0.12500000000000000000","1","33","709.6966666666666667","269.0000000000000000","","0.125","2023-05-02 17:48:00"
"508856","20","M","0","1","8","280","35","975.3750000000000000","2","1","1","0.12500000000000000000","0.12500000000000000000","2","100","1484.4100000000000000","","","0","2023-05-20 20:45:48"
"508857","43","F","1","0","8","132","16.5","123.2500000000000000","5","5","0","0.00000000000000000000","0.12500000000000000000","2","40","486.5980000000000000","175.2000000000000000","","0","2023-06-19 20:20:00"
"508860","27","M","1","0","8","88","11","81.8750000000000000","2","2","0","0.12500000000000000000","0.37500000000000000000","1","50","85.5100000000000000","208.0000000000000000","","0.125","2023-06-20 20:27:00"
"508866","30","F","0","0","8","158","19.75","146.5000000000000000","3","3","0","0.25000000000000000000","0.00000000000000000000","1","33","555.3933333333333333","133.3333333333333333","0.0575062821735114","0.25","2023-05-13 16:55:00"
"508877","51","F","1","1","9","201","22.333333333333332","165.8888888888888889","6","5","0","0.00000000000000000000","0.22222222222222222222","5","83","593.5083333333333333","130.4000000000000000","","0","2023-04-19 20:20:00"
"508891","16","F","0","1","8","83","10.375","77.2500000000000000","2","0","0","0.50000000000000000000","0.12500000000000000000","2","100","337.5050000000000000","","","0.5","2023-07-13 21:56:00"
"508892","33","F","0","0","8","155","19.375","144.8750000000000000","3","3","0","0.12500000000000000000","0.12500000000000000000","2","66","397.5100000000000000","301.6666666666666667","0.0724770009318802","0.125","2023-05-21 16:41:00"
"508901","52","F","1","1","8","76","9.5","70.3750000000000000","2","2","0","0.00000000000000000000","0.00000000000000000000","1","50","381.0450000000000000","116.0000000000000000","","0","2023-03-16 21:04:00"
"508912","43","M","0","0","8","271","33.875","856.0009053750000000","4","3","1","0.25000000000000000000","0.25000000000000000000","2","50","260.3225000000000000","87.6666666666666667","","0.125","2023-05-01 19:02:00"
"508917","20","M","0","0","8","71","8.875","66.0000000000000000","1","1","0","0.37500000000000000000","0.12500000000000000000","1","100","699.8100000000000000","135.0000000000000000","","0.375","2023-05-24 21:53:00"
"508923","47","F","1","1","8","277","34.625","972.0000000000000000","4","3","1","0.50000000000000000000","0.12500000000000000000","8","200","3003.6825000000000000","181.5000000000000000","1","0.375","2023-06-30 17:14:49"
"508938","42","F","1","0","8","173","21.625","161.0000000000000000","3","3","0","0.12500000000000000000","0.12500000000000000000","2","66","232.0100000000000000","107.3333333333333333","","0.125","2023-05-10 16:06:00"
"508940","39","M","0","0","9","216","24","179.8888888888888889","4","4","0","0.22222222222222222222","0.00000000000000000000","0","0","442.9700000000000000","169.2500000000000000","0.02358794760105616","0.2222222222222222","2023-07-08 02:28:00"
"508944","57","F","0","0","8","153","19.125","141.7500000000000000","2","2","0","0.50000000000000000000","0.12500000000000000000","2","100","523.6600000000000000","107.5000000000000000","0.035143470097718794","0.5","2023-06-05 18:12:00"
"508946","26","M","0","0","8","134","16.75","124.8750000000000000","3","4","0","0.25000000000000000000","0.00000000000000000000","1","33","347.6833333333333333","98.0000000000000000","","0.25","2023-05-15 08:39:00"
"508964","25","F","1","1","8","89","11.125","82.1250000000000000","0","0","0","0.12500000000000000000","0.00000000000000000000","","0","","","","0.125","2023-02-20 07:02:00"
"508973","35","F","0","0","9","129","14.333333333333334","107.1111111111111111","2","2","0","0.22222222222222222222","0.11111111111111111111","4","200","645.5550000000000000","78.5000000000000000","","0.2222222222222222","2023-04-13 12:01:00"
"509001","69","F","1","0","8","83","10.375","78.5000000000000000","0","0","0","0.12500000000000000000","0.12500000000000000000","","0","","","","0.125","2023-04-26 06:53:00"
"509024","17","F","0","0","8","130","16.25","121.5000000000000000","1","1","0","0.25000000000000000000","0.12500000000000000000","1","100","97.2000000000000000","407.0000000000000000","","0.25","2023-07-11 12:24:00"
"509036","39","F","0","1","8","110","13.75","102.3750000000000000","2","1","0","0.25000000000000000000","0.25000000000000000000","2","100","492.8350000000000000","37.0000000000000000","","0.25","2023-03-20 15:24:00"
"509052","60","F","1","0","8","130","16.25","120.1250000000000000","1","1","0","0.25000000000000000000","0.25000000000000000000","0","0","480.0100000000000000","116.0000000000000000","","0.25","2023-04-27 08:00:00"
"509061","30","F","0","1","8","218","27.25","203.5000000000000000","3","2","0","0.12500000000000000000","0.37500000000000000000","1","33","640.9366666666666667","92.0000000000000000","0.0481490584547244","0.125","2023-06-09 16:16:00"
"509069","44","F","1","0","8","139","17.375","128.5000000000000000","2","3","0","0.00000000000000000000","0.12500000000000000000","2","100","649.3800000000000000","152.3333333333333333","","0","2023-07-16 04:34:00"
"509098","43","F","0","0","9","158","17.555555555555557","131.8888888888888889","2","1","0","0.11111111111111111111","0.22222222222222222222","1","50","849.5350000000000000","64.0000000000000000","","0.1111111111111111","2023-04-07 11:14:00"
"509115","36","F","0","0","8","157","19.625","145.7500000000000000","5","7","0","0.25000000000000000000","0.00000000000000000000","5","100","832.7760000000000000","158.2857142857142857","0.1440826787040764","0.25","2023-07-18 17:43:00"
"509119","25","F","0","0","8","97","12.125","91.5000000000000000","2","3","0","0.25000000000000000000","0.00000000000000000000","0","0","730.5950000000000000","88.6666666666666667","","0.25","2023-06-16 09:10:00"
"509157","27","F","0","1","8","124","15.5","114.1250000000000000","2","2","0","0.00000000000000000000","0.12500000000000000000","0","0","273.0100000000000000","115.5000000000000000","","0","2023-07-13 18:37:00"
"509160","53","M","0","1","8","144","18","134.1250000000000000","2","2","0","0.12500000000000000000","0.00000000000000000000","2","100","452.1250000000000000","107.5000000000000000","0.07993178464964273","0.125","2023-06-01 20:43:00"
"509162","46","F","0","0","9","76","8.444444444444445","62.6666666666666667","0","2","0","0.11111111111111111111","0.11111111111111111111","","0","","222.5000000000000000","","0.1111111111111111","2023-06-26 10:00:00"
"509202","25","F","0","1","8","74","9.25","68.8750000000000000","1","2","0","0.25000000000000000000","0.00000000000000000000","1","100","303.7200000000000000","92.0000000000000000","","0.25","2023-05-02 19:50:00"
"509221","38","F","0","0","9","161","17.88888888888889","131.7777777777777778","3","4","0","0.11111111111111111111","0.00000000000000000000","3","100","165.8600000000000000","168.5000000000000000","0.017915198729234798","0.1111111111111111","2023-06-03 15:06:00"
"509242","42","M","0","0","8","142","17.75","132.6250000000000000","3","3","0","0.25000000000000000000","0.00000000000000000000","0","0","374.2000000000000000","135.0000000000000000","0.023446465405799928","0.25","2023-06-27 17:32:00"
"509272","20","F","0","1","8","97","12.125","90.0000000000000000","0","1","0","0.00000000000000000000","0.12500000000000000000","","0","","97.0000000000000000","","0","2023-06-01 17:54:00"
"509278","49","F","1","0","8","306","38.25","998.0000000000000000","3","3","1","0.12500000000000000000","0.12500000000000000000","5","166","1087.6966666666666667","135.0000000000000000","","0","2023-07-16 16:47:17"
"509282","36","F","0","0","9","153","17","124.8888888888888889","3","4","0","0.22222222222222222222","0.00000000000000000000","3","100","640.0666666666666667","253.0000000000000000","0.1112142029575643","0.2222222222222222","2023-06-16 21:08:00"
"509302","58","F","0","1","9","109","12.11111111111111","91.1111111111111111","2","2","0","0.44444444444444444444","0.22222222222222222222","1","50","76.5750000000000000","189.0000000000000000","0.16458741284907602","0.4444444444444444","2023-07-01 22:24:00"
"509316","40","F","0","0","8","167","20.875","156.7500000000000000","4","3","0","0.00000000000000000000","0.00000000000000000000","2","50","343.5725000000000000","143.0000000000000000","","0","2023-05-18 22:23:00"
"509324","48","F","1","0","9","142","15.777777777777779","118.0000000000000000","3","2","0","0.33333333333333333333","0.22222222222222222222","2","66","466.2300000000000000","331.0000000000000000","0.015352257986133783","0.3333333333333333","2023-06-18 13:15:00"
"509341","23","F","0","0","8","84","10.5","78.3750000000000000","2","1","0","0.25000000000000000000","0.25000000000000000000","0","0","468.9350000000000000","201.0000000000000000","","0.25","2023-06-23 15:20:00"
"509346","49","M","0","1","8","106","13.25","100.0000000000000000","2","2","0","0.25000000000000000000","0.00000000000000000000","1","50","253.1850000000000000","103.5000000000000000","0.0737359740212261","0.25","2023-06-21 02:46:00"
"509353","29","F","0","0","9","76","8.444444444444445","63.4444444444444444","1","1","0","0.33333333333333333333","0.00000000000000000000","0","0","668.6800000000000000","204.0000000000000000","","0.3333333333333333","2023-07-15 11:41:00"
"509354","44","M","1","0","8","111","13.875","103.5000000000000000","2","3","0","0.12500000000000000000","0.25000000000000000000","1","50","230.4000000000000000","141.3333333333333333","0.06283474116324164","0.125","2023-06-21 10:31:00"
"509359","42","F","0","0","8","114","14.25","106.3750000000000000","4","4","0","0.00000000000000000000","0.25000000000000000000","1","25","663.9100000000000000","203.7500000000000000","","0","2023-07-07 21:53:00"
"509402","67","F","0","0","8","55","6.875","51.3750000000000000","0","0","0","0.25000000000000000000","0.00000000000000000000","","0","","","","0.25","2023-04-10 16:10:00"
"509411","42","F","1","0","8","130","16.25","120.6250000000000000","4","2","0","0.25000000000000000000","0.25000000000000000000","1","25","485.5275000000000000","103.0000000000000000","0.07773864333394195","0.25","2023-06-26 22:31:00"
"509413","47","F","0","0","8","82","10.25","76.2500000000000000","2","1","0","0.12500000000000000000","0.00000000000000000000","1","50","596.5950000000000000","470.0000000000000000","0.010608530165607621","0.125","2023-07-01 10:24:00"
"509414","23","F","0","0","8","202","25.25","187.8750000000000000","1","1","0","0.25000000000000000000","0.37500000000000000000","1","100","642.0100000000000000","45.0000000000000000","","0.25","2023-06-27 15:53:00"
"509419","41","F","0","0","8","143","17.875","134.3750000000000000","4","4","0","0.12500000000000000000","0.00000000000000000000","4","100","446.8300000000000000","137.5000000000000000","0.005644853261238398","0.125","2023-04-13 12:47:00"
"509421","53","F","0","1","9","268","29.77777777777778","820.4553276666666667","4","4","1","0.33333333333333333333","0.22222222222222222222","1","25","603.7125000000000000","129.3333333333333333","0.014811256668830226","0.2222222222222222","2023-07-10 15:29:56"
"509435","43","M","0","0","8","216","27","200.7500000000000000","4","4","0","0.12500000000000000000","0.00000000000000000000","3","75","267.1600000000000000","301.0000000000000000","","0.125","2023-06-16 21:19:00"
"509445","39","F","1","0","8","99","12.375","92.0000000000000000","3","3","0","0.00000000000000000000","0.00000000000000000000","1","33","567.5533333333333333","141.3333333333333333","","0","2023-06-24 19:49:00"
"509453","40","F","0","0","8","114","14.25","104.8750000000000000","2","3","0","0.12500000000000000000","0.00000000000000000000","0","0","445.6750000000000000","123.0000000000000000","","0.125","2023-07-18 13:26:00"
"509454","39","F","0","1","8","105","13.125","98.7500000000000000","1","2","0","0.00000000000000000000","0.12500000000000000000","1","100","559.4900000000000000","295.5000000000000000","","0","2023-07-12 20:29:00"
"509459","16","F","0","0","8","100","12.5","92.1250000000000000","1","1","0","0.12500000000000000000","0.00000000000000000000","1","100","444.6800000000000000","858.0000000000000000","","0.125","2023-07-12 11:03:00"
"509467","27","M","0","0","8","102","12.75","96.3750000000000000","2","2","0","0.12500000000000000000","0.00000000000000000000","3","150","1026.4850000000000000","299.0000000000000000","","0.125","2023-06-28 20:54:00"
"509498","38","F","0","0","8","98","12.25","90.6250000000000000","2","2","0","0.12500000000000000000","0.12500000000000000000","0","0","687.8000000000000000","214.5000000000000000","","0.125","2023-07-16 09:06:00"
"509515","28","F","0","1","9","102","11.333333333333334","84.6666666666666667","1","2","0","0.00000000000000000000","0.11111111111111111111","1","100","297.4500000000000000","229.5000000000000000","","0","2023-07-20 17:24:00"
"509516","45","F","0","0","9","147","16.333333333333332","122.3333333333333333","2","3","0","0.11111111111111111111","0.22222222222222222222","2","100","610.2550000000000000","176.3333333333333333","","0.1111111111111111","2023-06-20 21:22:00"
"509530","45","F","1","1","8","136","17","127.2500000000000000","5","5","0","0.00000000000000000000","0.00000000000000000000","3","60","640.1100000000000000","170.0000000000000000","","0","2023-06-25 08:35:00"
"509552","17","F","0","0","8","117","14.625","110.6250000000000000","1","2","0","0.12500000000000000000","0.25000000000000000000","1","100","697.3300000000000000","158.0000000000000000","","0.125","2023-07-02 18:36:00"
"509598","39","F","0","0","8","125","15.625","116.0000000000000000","3","3","0","0.37500000000000000000","0.25000000000000000000","2","66","337.2766666666666667","144.3333333333333333","0.08977276319949792","0.375","2023-06-03 09:18:00"
"509603","17","F","0","0","8","128","16","118.7500000000000000","1","2","0","0.00000000000000000000","0.12500000000000000000","1","100","145.4300000000000000","119.0000000000000000","","0","2023-06-18 17:47:00"
"509626","51","F","0","1","8","143","17.875","132.7500000000000000","3","3","0","0.00000000000000000000","0.25000000000000000000","3","100","509.3400000000000000","88.3333333333333333","","0","2023-07-04 17:04:00"
"509635","36","M","1","0","8","123","15.375","114.3750000000000000","3","3","0","0.00000000000000000000","0.00000000000000000000","0","0","344.8333333333333333","166.0000000000000000","","0","2023-07-20 15:28:00"
"509638","46","F","1","1","8","115","14.375","108.1250000000000000","1","0","0","0.12500000000000000000","0.00000000000000000000","0","0","207.0800000000000000","","","0.125","2023-07-14 18:09:00"
"509645","53","M","1","0","8","275","34.375","675.8520347500000000","5","5","1","0.37500000000000000000","0.25000000000000000000","1","20","290.2640000000000000","147.8000000000000000","0.04054394946190783","0.25","2023-07-17 09:50:00"
"509681","42","F","0","1","8","126","15.75","117.2500000000000000","3","4","0","0.25000000000000000000","0.00000000000000000000","1","33","344.8666666666666667","209.7500000000000000","","0.25","2023-05-28 15:43:00"
"509712","33","F","0","0","8","99","12.375","92.2500000000000000","2","3","0","0.25000000000000000000","0.00000000000000000000","2","100","535.4150000000000000","112.6666666666666667","","0.25","2023-07-03 20:52:00"
"509713","34","F","1","1","8","121","15.125","111.6250000000000000","3","3","0","0.12500000000000000000","0.12500000000000000000","2","66","345.1900000000000000","239.0000000000000000","","0.125","2023-07-05 20:25:00"
"509717","43","F","0","0","8","97","12.125","90.3750000000000000","4","4","0","0.12500000000000000000","0.25000000000000000000","0","0","512.9175000000000000","159.7500000000000000","0.024309954914606663","0.125","2023-05-27 08:09:00"
"509749","41","M","0","0","8","175","21.875","162.6250000000000000","6","7","0","0.25000000000000000000","0.12500000000000000000","4","66","286.5633333333333333","138.8571428571428571","0.09509997381907209","0.25","2023-07-07 14:11:00"
"509763","49","F","1","0","8","163","20.375","152.6250000000000000","6","5","0","0.12500000000000000000","0.25000000000000000000","3","50","628.6950000000000000","159.2000000000000000","0.03000583369907597","0.125","2023-04-17 20:02:00"
"509765","29","F","0","0","9","177","19.666666666666668","145.3333333333333333","4","4","0","0.11111111111111111111","0.11111111111111111111","1","25","703.5025000000000000","194.2500000000000000","","0.1111111111111111","2023-06-06 06:16:00"
"509781","62","F","1","0","9","99","11","82.1111111111111111","1","1","0","0.11111111111111111111","0.00000000000000000000","2","200","354.8800000000000000","191.0000000000000000","","0.1111111111111111","2023-05-30 09:29:00"
"509822","38","M","0","0","8","142","17.75","131.3750000000000000","3","3","0","0.25000000000000000000","0.12500000000000000000","1","33","314.7133333333333333","177.0000000000000000","","0.25","2023-05-14 17:24:00"
"509826","63","F","1","1","9","81","9","66.5555555555555556","1","1","0","0.33333333333333333333","0.22222222222222222222","0","0","215.2500000000000000","54.0000000000000000","","0.3333333333333333","2023-07-11 17:23:00"
"509841","46","F","1","1","8","126","15.75","117.0000000000000000","3","2","0","0.25000000000000000000","0.12500000000000000000","1","33","1609.3933333333333333","120.5000000000000000","0.02557229749713131","0.25","2023-07-19 17:27:00"
"509855","35","F","1","1","8","78","9.75","74.2500000000000000","0","0","0","0.25000000000000000000","0.12500000000000000000","","0","","","","0.25","2023-05-15 18:11:00"
"509876","67","F","1","0","8","69","8.625","65.3750000000000000","0","0","0","0.12500000000000000000","0.00000000000000000000","","0","","","","0.125","2023-06-24 18:55:00"
"509892","66","M","1","0","8","197","24.625","183.3750000000000000","0","1","0","0.12500000000000000000","0.00000000000000000000","","0","","130.0000000000000000","","0.125","2023-07-04 21:10:00"
"509903","40","F","0","0","8","155","19.375","143.1250000000000000","5","5","0","0.12500000000000000000","0.00000000000000000000","4","80","483.0640000000000000","225.2000000000000000","0.07729971359483974","0.125","2023-06-20 04:14:00"
"509919","46","M","1","0","8","91","11.375","84.3750000000000000","2","3","0","0.25000000000000000000","0.12500000000000000000","0","0","632.3500000000000000","161.3333333333333333","","0.25","2023-07-07 20:06:00"
"509924","37","F","1","0","9","124","13.777777777777779","103.8888888888888889","0","0","0","0.22222222222222222222","0.11111111111111111111","","0","","","","0.2222222222222222","2023-05-04 15:51:00"
"509933","44","M","1","1","8","78","9.75","72.7500000000000000","2","3","0","0.12500000000000000000","0.12500000000000000000","1","50","254.7600000000000000","238.6666666666666667","","0.125","2023-06-22 02:27:00"
"509969","68","F","1","0","10","83","8.3","61.6000000000000000","0","1","0","0.40000000000000000000","0.20000000000000000000","","0","","79.0000000000000000","","0.4","2023-07-03 08:50:00"
"509990","40","M","0","0","8","68","8.5","62.5000000000000000","1","1","0","0.12500000000000000000","0.25000000000000000000","0","0","356.8700000000000000","80.0000000000000000","0.07180498886260932","0.125","2023-04-05 17:50:00"
"510003","45","F","1","1","8","80","10","74.6250000000000000","1","1","0","0.25000000000000000000","0.25000000000000000000","1","100","650.5000000000000000","63.0000000000000000","","0.25","2023-04-22 05:13:00"
"510022","52","F","1","1","8","120","15","110.2500000000000000","3","3","0","0.25000000000000000000","0.00000000000000000000","2","66","363.4233333333333333","239.0000000000000000","","0.25","2023-07-16 22:50:00"
"510044","46","M","0","0","8","137","17.125","126.5000000000000000","3","3","0","0.25000000000000000000","0.12500000000000000000","1","33","577.5066666666666667","170.0000000000000000","0.13348768602640781","0.25","2023-06-26 13:32:00"
"510048","31","F","0","1","8","104","13","97.8750000000000000","2","2","0","0.37500000000000000000","0.12500000000000000000","3","150","331.4650000000000000","144.0000000000000000","","0.375","2023-04-21 21:17:00"
